LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.011 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
     21240  -19709.717      3.8808181e-07  2.506236e-06  -1.5422933e-05  48226.194      26.133599      26.133599      70.612983    
     21250  -19709.717      2.9295163e-07  2.3094239e-06 -1.4378149e-05  48226.194      26.133599      26.133599      70.612983    
     21260  -19709.717      1.8631814e-07  2.1521477e-06 -1.359059e-05   48226.194      26.133599      26.133599      70.612983    
     21270  -19709.717      2.1978591e-07  2.1306113e-06 -1.3663246e-05  48226.194      26.133599      26.133599      70.612983    
     21280  -19709.717      2.6079531e-07  2.2379762e-06 -1.4558612e-05  48226.194      26.133599      26.133599      70.612983    
     21290  -19709.717      3.44996e-07    2.3811307e-06 -1.5678947e-05  48226.194      26.133599      26.133599      70.612983    
     21300  -19709.717      3.3892253e-07  2.4459268e-06 -1.628489e-05   48226.194      26.133599      26.133599      70.612983    
     21310  -19709.717      2.8723659e-07  2.4031122e-06 -1.6189116e-05  48226.194      26.133599      26.133599      70.612983    
     21320  -19709.717      2.0005711e-07  2.3306797e-06 -1.5910047e-05  48226.194      26.133599      26.133599      70.612983    
     21330  -19709.717      1.9460627e-07  2.3176065e-06 -1.6049104e-05  48226.194      26.133599      26.133599      70.612983    
     21340  -19709.717      2.9215909e-07  2.3825551e-06 -1.6729531e-05  48226.194      26.133599      26.133599      70.612983    
     21350  -19709.717      3.6748216e-07  2.4688215e-06 -1.7554257e-05  48226.195      26.133599      26.133599      70.612983    
     21360  -19709.717      3.3836808e-07  2.5013964e-06 -1.7998773e-05  48226.195      26.133599      26.133599      70.612983    
     21370  -19709.717      2.5624724e-07  2.4661275e-06 -1.7968828e-05  48226.195      26.133599      26.133599      70.612983    
     21380  -19709.717      2.4858701e-07  2.4211995e-06 -1.788354e-05   48226.195      26.133599      26.133599      70.612983    
     21390  -19709.717      2.8022639e-07  2.425892e-06  -1.8177977e-05  48226.195      26.133599      26.133599      70.612983    
     21400  -19709.717      3.3736152e-07  2.4773467e-06 -1.8820195e-05  48226.195      26.133599      26.133599      70.612983    
     21410  -19709.717      3.9126926e-07  2.5113534e-06 -1.9314419e-05  48226.195      26.133599      26.133599      70.612983    
     21420  -19709.717      3.3865088e-07  2.4690243e-06 -1.9220872e-05  48226.195      26.133599      26.133599      70.612983    
     21430  -19709.717      2.4200212e-07  2.3709299e-06 -1.8700019e-05  48226.195      26.133599      26.133599      70.612983    
     21440  -19709.717      2.0830927e-07  2.302685e-06  -1.842558e-05   48226.195      26.133599      26.133599      70.612983    
     21450  -19709.717      2.8530118e-07  2.3325708e-06 -1.895107e-05   48226.195      26.133599      26.133599      70.612983    
     21460  -19709.717      3.5548351e-07  2.4533258e-06 -2.0216566e-05  48226.195      26.133599      26.133599      70.612983    
     21470  -19709.717      3.7045904e-07  2.5772263e-06 -2.1505785e-05  48226.195      26.133599      26.133599      70.612983    
     21480  -19709.717      3.3769477e-07  2.6016081e-06 -2.196412e-05   48226.195      26.133599      26.133599      70.612983    
     21490  -19709.717      2.6997248e-07  2.5191421e-06 -2.1537408e-05  48226.195      26.133599      26.133599      70.612983    
     21500  -19709.717      2.7598908e-07  2.4323094e-06 -2.1098674e-05  48226.195      26.133599      26.133599      70.612983    
     21510  -19709.717      3.5603898e-07  2.4471402e-06 -2.1570694e-05  48226.195      26.133599      26.133599      70.612983    
     21520  -19709.717      4.160257e-07   2.5835852e-06 -2.3114801e-05  48226.195      26.133599      26.133599      70.612983    
     21530  -19709.717      3.6498893e-07  2.7525323e-06 -2.4938803e-05  48226.195      26.133599      26.133599      70.612983    
     21540  -19709.717      3.6423595e-07  2.8110139e-06 -2.5756827e-05  48226.195      26.133599      26.133599      70.612983    
     21550  -19709.717      3.3350146e-07  2.7054256e-06 -2.5078833e-05  48226.195      26.133599      26.133599      70.612983    
     21560  -19709.717      3.3991511e-07  2.5398714e-06 -2.3868704e-05  48226.195      26.133599      26.133599      70.612983    
     21570  -19709.717      3.4069392e-07  2.4604756e-06 -2.3488122e-05  48226.195      26.133599      26.133599      70.612983    
     21580  -19709.717      3.7774875e-07  2.5320368e-06 -2.4563784e-05  48226.195      26.133599      26.133599      70.612983    
     21590  -19709.717      3.114359e-07   2.7061645e-06 -2.6633417e-05  48226.195      26.133599      26.133599      70.612983    
     21600  -19709.717      3.9121542e-07  2.8508946e-06 -2.8416401e-05  48226.195      26.133599      26.133599      70.612983    
     21610  -19709.717      3.7925572e-07  2.856496e-06  -2.8832355e-05  48226.195      26.133599      26.133599      70.612983    
     21620  -19709.717      4.0586972e-07  2.7478231e-06 -2.8111208e-05  48226.195      26.133599      26.133599      70.612983    
     21630  -19709.717      3.7069849e-07  2.6442183e-06 -2.7456498e-05  48226.195      26.133599      26.133599      70.612983    
     21640  -19709.717      3.5207453e-07  2.6309809e-06 -2.7756591e-05  48226.195      26.133599      26.133599      70.612983    
     21650  -19709.717      2.7954921e-07  2.7012881e-06 -2.893968e-05   48226.195      26.133599      26.133599      70.612983    
     21660  -19709.717      3.685043e-07   2.7817698e-06 -3.0206278e-05  48226.195      26.133599      26.133599      70.612983    
     21670  -19709.717      4.5527319e-07  2.8071993e-06 -3.0889126e-05  48226.195      26.133599      26.133599      70.612983    
     21680  -19709.717      4.6127857e-07  2.7846276e-06 -3.1083876e-05  48226.195      26.133599      26.133599      70.612983    
     21690  -19709.717      3.5861509e-07  2.7735228e-06 -3.1438653e-05  48226.195      26.133599      26.133599      70.612983    
     21700  -19709.717      3.2643463e-07  2.8133785e-06 -3.2380133e-05  48226.195      26.133599      26.133599      70.612984    
     21710  -19709.717      3.3104566e-07  2.8852317e-06 -3.3701156e-05  48226.195      26.133599      26.133599      70.612984    
     21720  -19709.717      3.3206568e-07  2.9353571e-06 -3.4780922e-05  48226.195      26.133599      26.133599      70.612984    
     21730  -19709.717      3.825452e-07   2.9343552e-06 -3.5256577e-05  48226.195      26.133599      26.133599      70.612984    
     21740  -19709.717      3.527278e-07   2.9076957e-06 -3.5448169e-05  48226.195      26.133599      26.133599      70.612984    
     21750  -19709.717      3.3888348e-07  2.9015509e-06 -3.591633e-05   48226.195      26.133599      26.133599      70.612984    
     21760  -19709.717      3.1046132e-07  2.930665e-06  -3.6816141e-05  48226.195      26.133599      26.133599      70.612984    
     21770  -19709.717      3.4901613e-07  2.9650331e-06 -3.778798e-05   48226.195      26.133599      26.133599      70.612984    
     21780  -19709.717      3.1620639e-07  2.9633854e-06 -3.8297361e-05  48226.195      26.133599      26.133599      70.612984    
     21790  -19709.717      3.1768773e-07  2.9188666e-06 -3.8273701e-05  48226.195      26.133599      26.133599      70.612984    
     21800  -19709.717      3.1922214e-07  2.8661191e-06 -3.8157406e-05  48226.195      26.133599      26.133599      70.612984    
     21810  -19709.717      2.7987773e-07  2.8444833e-06 -3.8467485e-05  48226.195      26.133599      26.133599      70.612984    
     21820  -19709.717      3.3185851e-07  2.8625185e-06 -3.932333e-05   48226.195      26.133599      26.133599      70.612984    
     21830  -19709.717      3.5003938e-07  2.8948474e-06 -4.0382361e-05  48226.195      26.133599      26.133599      70.612984    
     21840  -19709.717      3.16539e-07    2.9083803e-06 -4.1168973e-05  48226.195      26.133599      26.133599      70.612984    
     21850  -19709.717      3.1604847e-07  2.8943944e-06 -4.1558173e-05  48226.195      26.133599      26.133599      70.612984    
     21860  -19709.717      2.8853994e-07  2.8765618e-06 -4.1917835e-05  48226.195      26.133599      26.133599      70.612984    
     21870  -19709.717      3.4229621e-07  2.8886353e-06 -4.2748349e-05  48226.195      26.133599      26.133599      70.612984    
     21880  -19709.717      4.2027849e-07  2.9449009e-06 -4.428445e-05   48226.195      26.133599      26.133599      70.612984    
     21890  -19709.717      3.6588129e-07  3.0249644e-06 -4.6204218e-05  48226.195      26.133599      26.133599      70.612984    
     21900  -19709.717      3.7015413e-07  3.082302e-06  -4.7809095e-05  48226.195      26.133599      26.133599      70.612984    
     21910  -19709.717      3.5287318e-07  3.0780085e-06 -4.8466934e-05  48226.195      26.133599      26.133599      70.612984    
     21920  -19709.717      2.9599156e-07  3.0172761e-06 -4.8277398e-05  48226.195      26.133599      26.133599      70.612984    
     21930  -19709.717      4.3268672e-07  2.9482784e-06 -4.7949679e-05  48226.195      26.133599      26.133599      70.612984    
     21940  -19709.717      4.3418562e-07  2.920156e-06  -4.8279437e-05  48226.195      26.133599      26.133599      70.612984    
     21950  -19709.717      3.192533e-07   2.9417828e-06 -4.9425008e-05  48226.195      26.133599      26.133599      70.612984    
     21960  -19709.717      3.5273834e-07  2.9759651e-06 -5.0794417e-05  48226.195      26.133599      26.133599      70.612984    
     21970  -19709.717      3.3238264e-07  2.9765143e-06 -5.1561155e-05  48226.195      26.133599      26.133599      70.612984    
     21980  -19709.717      3.6642603e-07  2.939974e-06  -5.1711807e-05  48226.195      26.133599      26.133599      70.612984    
     21990  -19709.717      4.3127303e-07  2.9126248e-06 -5.2045322e-05  48226.195      26.133599      26.133599      70.612984    
     22000  -19709.717      3.5913553e-07  2.9403398e-06 -5.3435884e-05  48226.195      26.133599      26.133599      70.612984    
     22010  -19709.717      3.3916243e-07  3.0185818e-06 -5.5788506e-05  48226.195      26.133599      26.133599      70.612984    
     22020  -19709.717      3.6349872e-07  3.0913636e-06 -5.8013716e-05  48226.195      26.133599      26.133599      70.612984    
     22030  -19709.717      3.2726058e-07  3.1060806e-06 -5.9224615e-05  48226.195      26.133599      26.133599      70.612984    
     22040  -19709.717      3.7013822e-07  3.0720068e-06 -5.9514873e-05  48226.195      26.133599      26.133599      70.612984    
     22050  -19709.717      3.5596237e-07  3.0465596e-06 -5.9990832e-05  48226.195      26.133599      26.133599      70.612984    
     22060  -19709.717      3.4114333e-07  3.067139e-06  -6.1398309e-05  48226.195      26.133599      26.133599      70.612984    
     22070  -19709.717      3.4967613e-07  3.1131521e-06 -6.3305161e-05  48226.195      26.133599      26.133599      70.612984    
     22080  -19709.717      3.5537676e-07  3.1328659e-06 -6.4700294e-05  48226.195      26.133599      26.133599      70.612984    
     22090  -19709.717      3.511755e-07   3.1015285e-06 -6.5076397e-05  48226.195      26.133599      26.133599      70.612984    
     22100  -19709.717      4.0843204e-07  3.0401098e-06 -6.4853059e-05  48226.195      26.133599      26.133599      70.612984    
     22110  -19709.717      3.4050998e-07  2.9759117e-06 -6.4581945e-05  48226.195      26.133599      26.133599      70.612984    
     22120  -19709.717      3.4958154e-07  2.910664e-06  -6.4206496e-05  48226.195      26.133599      26.133599      70.612984    
     22130  -19709.717      4.4157068e-07  2.8403393e-06 -6.36552e-05    48226.195      26.133599      26.133599      70.612984    
     22140  -19709.717      3.9068084e-07  2.7883276e-06 -6.3543081e-05  48226.195      26.133599      26.133599      70.612984    
     22150  -19709.717      3.0371394e-07  2.7921068e-06 -6.4724563e-05  48226.195      26.133599      26.133599      70.612984    
     22160  -19709.717      3.016075e-07   2.8525366e-06 -6.7253167e-05  48226.195      26.133599      26.133599      70.612984    
     22170  -19709.717      3.2593716e-07  2.9098615e-06 -6.9710423e-05  48226.195      26.133599      26.133599      70.612984    
     22180  -19709.717      4.876705e-07   2.8953131e-06 -7.0421924e-05  48226.195      26.133599      26.133599      70.612984    
     22190  -19709.717      4.7819673e-07  2.8186351e-06 -6.9679491e-05  48226.195      26.133599      26.133599      70.612984    
     22200  -19709.717      3.0222794e-07  2.7658252e-06 -6.9575114e-05  48226.195      26.133599      26.133599      70.612984    
     22210  -19709.717      2.8031129e-07  2.8006454e-06 -7.1828108e-05  48226.195      26.133599      26.133599      70.612984    
     22220  -19709.717      2.9699053e-07  2.8942787e-06 -7.5555986e-05  48226.195      26.133599      26.133599      70.612984    
     22230  -19709.717      5.2305451e-07  2.9517516e-06 -7.8313057e-05  48226.195      26.133599      26.133599      70.612984    
     22240  -19709.717      5.6745033e-07  2.9208101e-06 -7.8717947e-05  48226.195      26.133599      26.133599      70.612984    
     22250  -19709.717      4.1433639e-07  2.8533294e-06 -7.8274885e-05  48226.195      26.133599      26.133599      70.612984    
     22260  -19709.717      3.3333692e-07  2.8259485e-06 -7.8860468e-05  48226.195      26.133599      26.133599      70.612984    
     22270  -19709.717      3.1535354e-07  2.8446712e-06 -8.0674894e-05  48226.195      26.133599      26.133599      70.612984    
     22280  -19709.717      4.4226953e-07  2.8558875e-06 -8.2333151e-05  48226.195      26.133599      26.133599      70.612984    
     22290  -19709.717      5.1424873e-07  2.835318e-06  -8.3150091e-05  48226.195      26.133599      26.133599      70.612984    
     22300  -19709.717      3.9367752e-07  2.8264858e-06 -8.4415391e-05  48226.195      26.133599      26.133599      70.612984    
     22310  -19709.717      3.1496931e-07  2.8678255e-06 -8.7238911e-05  48226.195      26.133599      26.133599      70.612984    
     22320  -19709.717      3.1430765e-07  2.9158687e-06 -9.024634e-05   48226.195      26.133599      26.133599      70.612984    
     22330  -19709.717      3.9740994e-07  2.8816216e-06 -9.0697732e-05  48226.195      26.133599      26.133599      70.612984    
     22340  -19709.717      4.4109991e-07  2.755049e-06  -8.8148263e-05  48226.195      26.133599      26.133599      70.612984    
     22350  -19709.717      3.4321498e-07  2.6316991e-06 -8.5621891e-05  48226.195      26.133599      26.133599      70.612984    
     22360  -19709.717      2.7355318e-07  2.5919565e-06 -8.5893347e-05  48226.195      26.133599      26.133599      70.612984    
     22370  -19709.717      3.200037e-07   2.6157964e-06 -8.8300549e-05  48226.195      26.133599      26.133599      70.612984    
     22380  -19709.717      3.5857842e-07  2.6207296e-06 -9.0041163e-05  48226.195      26.133599      26.133599      70.612984    
     22390  -19709.717      3.697493e-07   2.5700937e-06 -8.9847574e-05  48226.195      26.133599      26.133599      70.612984    
     22400  -19709.717      3.5843722e-07  2.5120111e-06 -8.9345081e-05  48226.195      26.133599      26.133599      70.612984    
     22410  -19709.717      2.7202166e-07  2.4972402e-06 -9.0339654e-05  48226.195      26.133599      26.133599      70.612984    
     22420  -19709.717      3.8243462e-07  2.511881e-06  -9.2403703e-05  48226.195      26.133599      26.133599      70.612984    
     22430  -19709.717      3.3006493e-07  2.5078789e-06 -9.3752987e-05  48226.195      26.133599      26.133599      70.612984    
     22440  -19709.717      3.2990281e-07  2.4704722e-06 -9.3781821e-05  48226.195      26.133599      26.133599      70.612984    
     22450  -19709.717      3.0118585e-07  2.425806e-06  -9.3626447e-05  48226.195      26.133599      26.133599      70.612984    
     22460  -19709.717      3.5754482e-07  2.4003669e-06 -9.4358134e-05  48226.195      26.133599      26.133599      70.612984    
     22470  -19709.717      4.355666e-07   2.4127197e-06 -9.6563941e-05  48226.195      26.133599      26.133599      70.612983    
     22480  -19709.717      3.3132964e-07  2.4853391e-06 -0.00010132413  48226.195      26.133599      26.133599      70.612983    
